1,4.83,3,14.49,16,77.25,36,173.82,119,574.57,653,3152.91,93,449.04,1,4.83,270.39,4181.35
2,7.35,nan,nan,1,3.68,1,3.68,61,224.22,226,830.7,19,69.84,3,11.03,nan,1135.78
37,13.57,135,49.52,1393,510.93,1159,425.11,4204,1541.97,8076,2962.17,2325,852.78,257,94.26,999.13,5451.18
0,0,3,10.57,3,10.57,35,123.3,92,324.1,346,1218.91,26,91.59,4,14.09,144.44,1648.7
4,31.28,10,78.2,12,93.85,50,391.02,149,1165.25,403,3151.64,36,281.54,1,7.82,594.35,4606.24
6,13.46,48,107.7,207,464.45,784,1759.07,1009,2263.91,2182,4895.78,205,459.96,57,127.89,2344.68,7747.54
12,15.58,35,45.43,340,441.31,602,781.38,1071,1390.13,4091,5310.02,510,661.97,2,2.6,1283.7,7364.72
0,0,0,0,23,92.82,7,28.25,173,698.17,559,2255.94,79,318.82,3,12.11,121.07,3285.04
2,3.24,61,98.7,92,148.86,261,422.31,1142,1847.81,2978,4818.54,272,440.11,113,182.84,673.11,7289.29
0,0,6,45.26,2,15.09,14,105.61,158,1191.91,458,3455.04,31,233.86,1,7.54,165.96,4888.35
4,7.39,30,55.45,53,97.95,62,114.59,610,1127.4,2131,3938.49,85,157.1,6,11.09,275.38,5234.07
0,0,1,3.56,5,17.79,67,238.35,169,601.21,763,2714.34,38,135.18,21,74.71,259.69,3525.44
0,0,3,20.59,9,61.76,25,171.55,103,706.79,397,2724.22,75,514.65,4,27.45,253.89,3973.1
0,0,1,4.72,2,9.43,4,18.86,68,320.68,381,1796.75,30,141.48,2,9.43,33.01,2268.33
0,0,nan,nan,1,7.93,16,126.95,90,714.12,423,3356.34,12,95.22,2,15.87,nan,4181.54
2,12.66,3,18.99,8,50.65,7,44.32,117,740.69,478,3026.08,40,253.23,5,31.65,126.61,4051.66
26,17.81,109,74.67,848,580.92,724,495.98,4851,3323.17,7471,5118,951,651.48,90,61.65,1169.38,9154.31
0,0,0,0,2,12.32,5,30.81,54,332.7,152,936.48,10,61.61,1,6.16,43.13,1336.95
1,9.47,2,18.94,2,18.94,13,123.08,87,823.71,321,3039.2,14,132.55,1,9.47,170.42,4004.92
3,22.85,3,22.85,8,60.94,33,251.37,164,1249.24,503,3831.51,39,297.07,4,30.47,358.01,5408.29
1,3.72,10,37.17,19,70.63,99,368,214,795.48,704,2616.91,86,319.68,19,70.63,479.52,3802.69
7,13.4,16,30.62,66,126.3,263,503.3,916,1752.94,1457,2788.25,271,518.61,24,45.93,673.62,5105.73
3,13.74,15,68.72,49,224.49,237,1085.81,589,2698.49,2197,10065.52,185,847.57,27,123.7,1392.77,13735.28
1,3.94,14,55.19,4,15.77,33,130.08,122,480.9,692,2727.74,28,110.37,10,39.42,204.97,3358.43
0,0,2,9.69,7,33.93,5,24.23,117,567.08,643,3116.52,80,387.75,0,0,67.86,4071.35
0,0,4,11.07,9,24.9,53,146.64,204,564.41,581,1607.46,49,135.57,5,13.83,182.6,2321.27
0,0,2,11.49,5,28.72,20,114.88,68,390.58,760,4365.31,21,120.62,2,11.49,155.08,4888
0,0,9,36.66,2,8.15,12,48.89,91,370.72,323,1315.84,22,89.62,0,0,93.7,1776.18
8,7.46,22,20.52,270,251.87,237,221.08,1105,1030.79,3503,3267.75,727,678.18,31,28.92,500.94,5005.64
0,0,4,29.98,6,44.97,8,59.96,52,389.75,247,1851.3,4,29.98,2,14.99,134.91,2286.01
2,4.09,32,65.45,24,49.09,128,261.8,460,940.85,2187,4473.12,129,263.85,5,10.23,380.43,5688.05
0,0,nan,nan,4,30.51,29,221.17,68,518.61,397,3027.76,35,266.93,4,30.51,nan,3843.81
0,0,1,8.59,4,34.36,3,25.77,60,515.33,320,2748.43,10,85.89,2,17.18,68.71,3366.83
0,0,6,42.31,19,133.97,27,190.38,101,712.17,538,3793.54,69,486.53,4,28.2,366.66,5020.45
9,11.43,10,12.7,188,238.85,118,149.92,840,1067.21,2516,3196.54,552,701.31,13,16.52,412.91,4981.58
39,10.84,449,124.81,2327,646.84,2806,779.99,6154,1710.64,17085,4749.14,2063,573.46,581,161.5,1562.48,7194.74
0,0,1,4.43,2,8.85,33,146.04,54,238.98,155,685.96,41,181.45,0,0,159.32,1106.39
0,0,14,54.56,30,116.92,190,740.48,282,1099.03,792,3086.64,64,249.43,4,15.59,911.96,4450.68
1,4.64,nan,nan,12,55.68,75,347.98,179,830.51,672,3117.9,79,366.54,9,41.76,nan,4356.7
4,14.76,25,92.24,57,210.31,364,1343.02,445,1641.88,1493,5508.62,143,527.62,1,3.69,1660.33,7681.81
0,0,0,0,4,32.33,13,105.08,61,493.09,178,1438.85,32,258.67,3,24.25,137.42,2214.86
91,12.68,435,60.63,3572,497.88,3183,443.66,9783,1363.6,23855,3325.01,7446,1037.86,459,63.98,1014.86,5790.44
0,0,1,9.16,0,0,40,366.43,69,632.1,109,998.53,9,82.45,1,9.16,375.6,1722.24
2,14.43,4,28.86,12,86.57,88,634.83,109,786.32,178,1284.09,34,245.27,11,79.35,764.68,2395.04
0,0,2,15.42,9,69.37,8,61.67,79,608.96,179,1379.79,65,501.04,0,0,146.46,2489.79
0,0,0,0,1,7.42,18,133.61,37,274.64,96,712.59,7,51.96,0,0,141.03,1039.19
20,17.95,102,91.52,384,344.55,408,366.08,1811,1624.94,7533,6759.08,838,751.91,45,40.38,820.1,9176.31
0,0,0,0,0,0,6,55.83,53,493.21,102,949.19,7,65.14,0,0,55.83,1507.54
0,0,nan,nan,48,172.56,56,201.32,284,1020.96,1851,6654.2,208,747.74,16,57.52,nan,8480.43
6,34.18,18,102.54,91,518.4,270,1538.11,774,4409.25,1371,7810.19,148,843.11,42,239.26,2193.23,13301.81
0,0,1,6.29,6,37.72,47,295.49,116,729.28,245,1540.3,14,88.02,4,25.15,339.49,2382.75
8,22.92,19,54.43,61,174.75,342,979.72,754,2159.96,891,2552.42,251,719.03,5,14.32,1231.81,5445.74
0,0,2,14.95,0,0,4,29.91,21,157.01,240,1794.39,7,52.34,1,7.48,44.86,2011.21
0,0,62,120.79,158,307.81,214,416.91,809,1576.08,3838,7477.11,479,933.18,20,38.96,845.51,10025.33
0,0,19,89.15,9,42.23,24,112.61,189,886.78,486,2280.3,36,168.91,8,37.54,243.98,3373.53
0,0,3,18.19,48,291.07,80,485.11,166,1006.61,710,4305.38,50,303.2,0,0,794.37,5615.18
0,0,10,44.65,33,147.35,50,223.26,258,1152.04,1228,5483.37,84,375.08,32,142.89,415.27,7153.38
0,0,9,45.08,3,15.03,16,80.14,529,2649.77,769,3851.93,45,225.41,8,40.07,140.25,6767.18
0,0,2,14.64,6,43.93,66,483.27,233,1706.08,509,3727.03,45,329.5,4,29.29,541.85,5791.9
0,0,2,17.55,1,8.77,12,105.27,95,833.41,192,1684.36,26,228.09,12,105.27,131.59,2851.13
0,0,1,2.98,11,32.76,112,333.59,178,530.17,578,1721.57,145,431.88,2,5.96,369.33,2689.58
7,10.98,38,59.6,279,437.59,443,694.81,1531,2401.27,4156,6518.4,375,588.16,49,76.85,1202.99,9584.68
17,8.58,136,68.64,282,142.33,840,423.97,2541,1282.5,7927,4000.95,610,307.88,128,64.6,643.52,5655.94
4,7.28,46,83.7,193,351.19,253,460.37,971,1766.87,2631,4787.47,362,658.71,35,63.69,902.54,7276.73
15,17.07,54,61.44,328,373.2,759,863.6,1816,2066.27,2989,3400.92,1834,2086.75,nan,nan,1315.31,nan
1,1.27,16,20.34,36,45.77,109,138.58,641,814.97,2150,2733.53,134,170.37,19,24.16,205.97,3743.02
1,2.89,10,28.85,28,80.79,139,401.07,382,1102.23,934,2694.98,62,178.9,5,14.43,513.6,3990.54
0,0,22,44.86,29,59.13,137,279.36,411,838.07,1190,2426.54,136,277.32,16,32.63,383.35,3574.56
0,0,10,32.17,6,19.3,7,22.52,79,254.17,661,2126.7,10,32.17,5,16.09,74,2429.14
15,8.35,209,116.34,1107,616.2,2809,1563.6,4352,2422.5,11655,6487.65,1806,1005.29,73,40.63,2304.49,9956.08
5,9.08,10,18.16,217,394.11,268,486.73,797,1447.49,1807,3281.81,906,1645.45,24,43.59,908.08,6418.34
0,0,0,0,9,29.06,1,3.23,105,339.04,323,1042.94,18,58.12,1,3.23,32.29,1443.33
0,0,6,43.85,11,80.4,81,592.02,207,1512.94,470,3435.17,77,562.78,7,51.16,716.27,5562.05
0,0,3,14.32,6,28.65,17,81.17,64,305.58,231,1102.94,56,267.38,0,0,124.14,1675.9
0,0,9,66.74,7,51.91,38,281.77,165,1223.49,541,4011.57,51,378.17,0,0,400.42,5613.23
0,0,0,0,0,0,2,18.87,9,84.92,124,1170.03,2,18.87,1,9.44,18.87,1283.26
8,17.07,nan,nan,10,21.33,39,83.2,197,420.26,999,2131.15,42,89.6,3,6.4,nan,2647.41
1,1.45,22,32,57,82.9,348,506.15,657,955.57,2064,3001.96,101,146.9,15,21.82,622.5,4126.25
2,3.41,nan,nan,108,184.26,138,235.44,481,820.64,1926,3285.96,350,597.14,3,5.12,nan,4708.85
5,7.79,40,62.35,170,264.97,448,698.29,177,275.89,2337,3642.63,242,377.2,nan,nan,1033.4,nan
1,1.4,nan,nan,42,58.61,95,132.57,567,791.24,2615,3649.18,219,305.61,14,19.54,nan,4765.56
0,0,0,0,10,85.92,6,51.55,125,1073.98,265,2276.83,54,463.96,11,94.51,137.47,3909.27
10,20.75,26,53.95,77,159.78,241,500.08,948,1967.13,2096,4349.27,128,265.6,7,14.53,734.56,6596.53
0,0,3,18.88,1,6.29,3,18.88,41,258.09,260,1636.66,11,69.24,3,18.88,44.06,1982.88
154,40.84,353,93.62,4559,1209.17,4743,1257.97,8355,2215.96,18991,5036.91,7772,2061.34,401,106.36,2601.6,9420.56
0,0,0,0,13,41.47,12,38.28,97,309.46,444,1416.49,49,156.32,1,3.19,79.76,1885.47
1,2.51,7,17.57,37,92.89,115,288.7,229,574.89,1143,2869.41,38,95.4,4,10.04,401.67,3549.73
2,6.24,18,56.2,20,62.44,32,99.91,162,505.79,1314,4102.53,64,199.82,11,34.34,224.8,4842.49
0,0,nan,nan,4,10.91,24,65.47,284,774.73,638,1740.41,62,169.13,4,10.91,nan,2695.18
1,3.99,0,0,37,147.59,59,235.34,326,1300.36,1030,4108.5,238,949.34,6,23.93,386.92,6382.13
1,6.19,1,6.19,3,18.57,1,6.19,52,321.8,243,1503.81,37,228.97,0,0,37.13,2054.58
0,0,1,6.94,2,13.88,7,48.58,58,402.55,243,1686.56,8,55.52,1,6.94,69.41,2151.58
1,2,nan,nan,9,18,64,128.01,204,408.02,1023,2046.12,108,216.01,7,14,nan,2684.16
12,18.28,90,137.13,349,531.76,916,1395.68,1848,2815.74,3599,5483.69,710,1081.81,29,44.19,2082.86,9425.42
0,0,2,11.62,7,40.66,26,151.01,36,209.1,177,1028.05,40,232.33,0,0,203.29,1469.48
1,2.7,9,24.32,13,35.12,43,116.17,256,691.63,1059,2861.08,87,235.05,0,0,178.31,3787.76
1,6.84,9,61.59,6,41.06,169,1156.58,166,1136.05,164,1122.37,47,321.65,4,27.37,1266.08,2607.45
14,21.88,24,37.51,170,265.72,65,101.6,681,1064.43,2634,4117.04,260,406.39,13,20.32,426.71,5608.18
1,3.94,4,15.77,6,23.65,16,63.06,194,764.62,533,2100.74,62,244.36,3,11.82,106.42,3121.55
4,9.42,36,84.81,109,256.8,144,339.25,674,1587.9,2565,6042.97,381,897.61,40,94.24,690.29,8622.72
5,4.82,33,31.79,276,265.85,350,337.13,1017,979.61,3195,3077.53,1391,1339.86,85,81.87,639.59,5478.87
0,0,4,6.9,22,37.95,58,100.05,346,596.84,1533,2644.38,143,246.67,12,20.7,144.9,3508.59
0,0,nan,nan,2,19.42,3,29.13,26,252.43,221,2145.63,8,77.67,2,19.42,nan,2495.15
0,0,1,6.55,1,6.55,0,0,43,281.58,317,2075.83,1,6.55,0,0,13.1,2363.96
6,9.2,81,124.24,246,377.31,601,921.81,1152,1766.93,2889,4431.12,398,610.45,49,75.16,1432.56,6883.65
0,0,0,0,5,45.9,34,312.1,79,725.17,208,1909.31,8,73.43,1,9.18,358,2717.09
0,0,10,42.5,11,46.75,72,306.02,73,310.27,465,1976.37,20,85.01,1,4.25,395.27,2375.89
2,17.45,4,34.89,33,287.88,74,645.56,188,1640.06,675,5888.51,28,244.26,1,8.72,985.78,7781.56
2,6.69,8,26.75,68,227.39,101,337.74,298,996.49,887,2966.06,83,277.55,9,30.1,598.56,4270.19
2,3.81,14,26.67,41,78.11,202,384.86,586,1116.47,3528,6721.66,155,295.31,3,5.72,493.46,8139.16
1,8.64,17,146.88,21,181.44,82,708.48,264,2280.97,892,7706.93,97,838.09,4,34.56,1045.45,10860.55
0,0,16,91.56,23,131.62,33,188.85,182,1041.55,667,3817.1,42,240.36,6,34.34,412.04,5133.34
1,7.5,3,22.49,8,59.98,29,217.44,233,1747.02,359,2691.76,70,524.86,2,15,307.42,4978.63
0,0,0,0,4,27.67,10,69.18,198,1369.77,230,1591.14,26,179.87,1,6.92,96.85,3147.7
0,0,5,17.02,12,40.85,62,211.06,253,861.28,640,2178.72,56,190.64,19,64.68,268.94,3295.32
0,0,0,0,9,73.92,9,73.92,64,525.62,274,2250.33,31,254.6,0,0,147.83,3030.55
2,9.13,9,41.09,27,123.28,138,630.08,258,1177.97,1228,5606.79,58,264.82,13,59.36,803.58,7108.94
27,14.06,39,20.31,568,295.8,1237,644.2,3650,1900.83,8498,4425.56,1595,830.64,113,58.85,974.37,7215.88
0,0,4,36.6,16,146.39,46,420.86,139,1271.73,632,5782.25,71,649.59,2,18.3,603.84,7721.87
6,5.73,59,56.39,481,459.68,692,661.33,2063,1971.58,4030,3851.41,471,450.13,45,43.01,1183.14,6316.12
96,36.89,257,98.76,5892,2264.13,3977,1528.25,6879,2643.41,10420,4004.12,10993,4224.31,184,70.71,3928.03,10942.54
15,20.48,88,120.18,1129,1541.82,922,1259.13,1732,2365.31,1944,2654.83,1475,2014.34,97,132.47,2941.62,7166.95
6,8.66,42,60.61,98,141.43,254,366.58,890,1284.46,4156,5997.98,254,366.58,42,60.61,577.28,7709.63
11,26.6,26,62.88,221,534.51,293,708.65,810,1959.08,1720,4160.02,225,544.19,8,19.35,1332.66,6682.63
10,14.55,46,66.93,106,154.24,227,330.31,754,1097.14,2898,4216.87,513,746.46,18,26.19,566.03,6086.67
3,2.5,64,53.23,166,138.07,237,197.13,1381,1148.67,6471,5382.36,375,311.91,57,47.41,390.93,6890.36
22,14.69,114,76.1,636,424.55,601,401.19,4240,2830.35,6433,4294.25,3116,2080.04,384,256.33,916.52,9460.97
13,20.64,71,112.73,324,514.42,235,373.12,1456,2311.73,4732,7513.14,873,1386.09,25,39.69,1020.91,11250.65
0,0,0,0,12,91.78,12,91.78,88,673.04,232,1774.38,30,229.45,3,22.94,183.56,2699.81
0,0,1,8.82,0,0,0,0,61,538.2,280,2470.44,18,158.81,0,0,8.82,3167.46
0,0,10,34.72,26,90.27,78,270.81,194,673.56,743,2579.68,66,229.15,10,34.72,395.81,3517.12
1,2.14,7,15,57,122.18,84,180.06,423,906.71,1262,2705.14,348,745.95,16,34.3,319.39,4392.09
0,0,5,22.91,6,27.5,18,82.49,173,792.78,641,2937.4,44,201.63,12,54.99,132.89,3986.8
0,0,nan,nan,9,43.92,7,34.16,96,468.52,564,2752.56,30,146.41,2,9.76,nan,3377.26
1,2.11,15,31.62,100,210.8,203,427.93,516,1087.74,1766,3722.75,98,206.59,14,29.51,672.46,5046.59
0,0,4,27.99,3,21,70,489.89,104,727.83,516,3611.17,44,307.93,4,27.99,538.88,4674.92
0,0,1,7.6,3,22.8,24,182.38,41,311.57,227,1725.06,18,136.79,0,0,212.78,2173.42
5,12.03,28,67.39,105,252.7,85,204.57,718,1728,2645,6365.67,479,1152.8,44,105.89,536.69,9352.36
4,21.12,5,26.4,5,26.4,50,264.03,136,718.17,597,3152.56,57,301,5,26.4,337.96,4198.13
0,0,11,28.65,14,36.46,315,820.44,292,760.54,697,1815.39,108,281.29,8,20.84,885.56,2878.05
0,0,10,26.38,6,15.83,36,94.96,162,427.32,791,2086.47,37,97.6,11,29.02,137.16,2640.39
1,9.52,nan,nan,2,19.05,24,228.55,69,657.08,532,5066.18,17,161.89,3,28.57,nan,5913.72
1,2.16,3,6.48,11,23.77,72,155.6,166,358.75,357,771.52,97,209.63,3,6.48,188.02,1346.39
0,0,11,19.23,61,106.62,66,115.36,487,851.23,2596,4537.59,188,328.61,15,26.22,241.21,5743.65
0,0,0,0,1,6.45,7,45.12,39,251.39,160,1031.33,12,77.35,1,6.45,51.57,1366.51
1,1.99,2,3.99,77,153.58,20,39.89,449,895.55,1330,2652.73,396,789.84,18,35.9,199.45,4374.02
0,0,0,0,8,26.35,55,181.12,210,691.56,397,1307.38,40,131.73,1,3.29,207.47,2133.97
2,2.6,nan,nan,20,25.95,42,54.5,389,504.73,1441,1869.7,63,81.74,26,33.74,nan,2489.91
2,12.56,3,18.83,24,150.67,38,238.56,176,1104.9,437,2743.42,107,671.73,7,43.95,420.62,4564
1,4.69,nan,nan,14,65.62,27,126.55,108,506.19,526,2465.32,39,182.79,4,18.75,nan,3173.04
0,0,3,23.67,0,0,4,31.56,95,749.57,191,1507.02,11,86.79,1,7.89,55.23,2351.27
4,18.01,10,45.04,109,490.9,217,977.3,286,1288.06,375,1688.88,240,1080.89,11,49.54,1531.26,4107.37
0,0,1,6.91,3,20.72,5,34.54,132,911.79,546,3771.5,10,69.08,1,6.91,62.17,4759.27
3,12.96,7,30.23,69,297.98,290,1252.38,144,621.87,319,1377.61,162,699.6,6,25.91,1593.54,2725
0,0,nan,nan,0,0,26,187.39,62,446.85,305,2198.2,9,64.86,2,14.41,nan,2724.32
1,5.9,1,5.9,42,247.63,58,341.96,124,731.09,467,2753.38,91,536.52,0,0,601.38,4020.99
2,5.69,11,31.31,38,108.15,25,71.15,220,626.16,1027,2923.01,514,1462.93,18,51.23,216.31,5063.33
0,0,1,6.17,0,0,9,55.52,24,148.05,110,678.55,10,61.69,0,0,61.69,888.29
2,4.29,9,19.32,83,178.21,209,448.74,404,867.42,696,1494.36,351,753.62,11,23.62,650.56,3139.02
0,0,8,40.01,24,120.02,73,365.05,187,935.14,1064,5320.8,87,435.07,3,15,525.08,6706.01
0,0,1,9.59,6,57.52,12,115.04,54,517.69,374,3585.47,83,795.71,1,9.59,182.15,4908.45
0,0,0,0,5,47.2,4,37.76,27,254.89,213,2010.76,22,207.68,0,0,84.96,2473.33
0,0,4,12.83,1,3.21,34,109.03,180,577.2,509,1632.19,37,118.65,16,51.31,125.06,2379.35
7,18.2,nan,nan,131,340.55,166,431.54,479,1245.22,1880,4887.31,768,1996.52,38,98.79,nan,8227.83
1,1.26,nan,nan,28,35.23,185,232.8,477,600.23,2572,3236.48,335,421.55,17,21.39,nan,4279.66
1,2.57,1,2.57,5,12.85,3,7.71,156,400.99,504,1295.5,18,46.27,9,23.13,25.7,1765.89
2,11.15,11,61.35,54,301.15,64,356.92,235,1310.58,1334,7439.63,58,323.46,8,44.62,730.58,9118.29
0,0,5,22.9,7,32.06,13,59.53,134,613.67,525,2404.29,35,160.29,5,22.9,114.49,3201.14
0,0,0,0,2,17.52,5,43.81,42,367.97,308,2698.44,43,376.73,1,8.76,61.33,3451.9
2,13.35,0,0,2,13.35,1,6.68,55,367.16,207,1381.84,32,213.62,0,0,33.38,1962.62
0,0,6,31.47,10,52.45,18,94.41,88,461.55,440,2307.77,136,713.31,3,15.73,178.33,3498.37
0,0,10,14.43,123,177.45,40,57.71,604,871.37,948,1367.65,761,1097.87,8,11.54,249.58,3348.43
0,0,1,2.71,10,27.1,5,13.55,195,528.38,268,726.19,92,249.29,4,10.84,43.35,1514.7
2,3.98,9,17.9,80,159.08,57,113.34,508,1010.16,1004,1996.46,560,1113.56,4,7.95,294.3,4128.14
32,16.81,49,25.75,451,236.96,631,331.53,2309,1213.17,7752,4072.97,1042,547.48,46,24.17,611.05,5857.78
1,4.47,nan,nan,7,31.29,24,107.28,140,625.78,540,2413.73,43,192.2,4,17.88,nan,3249.6
1,3.09,10,30.86,14,43.21,117,361.08,366,1129.53,1491,4601.43,126,388.85,12,37.03,438.23,6156.84
0,0,nan,nan,13,25.36,17,33.17,371,723.82,1137,2218.28,68,132.67,9,17.56,nan,3092.32
0,0,2,4.02,20,40.24,53,106.62,266,535.14,965,1941.38,210,422.48,20,40.24,150.88,2939.22
0,0,1,6.31,3,18.93,102,643.78,124,782.63,219,1382.23,14,88.36,nan,nan,669.02,nan
0,0,10,73.87,12,88.65,247,1824.63,196,1447.88,790,5835.86,17,125.58,nan,nan,1987.15,nan
4,22.22,19,105.54,20,111.1,131,727.7,240,1333.19,871,4838.35,60,333.3,0,0,966.56,6504.83
0,0,0,0,10,78.98,7,55.28,60,473.86,306,2416.68,48,379.09,0,0,134.26,3269.63
0,0,nan,nan,20,45.83,55,126.02,190,435.34,992,2272.94,96,219.96,12,27.5,nan,2955.73
0,0,9,11.72,36,46.89,83,108.1,616,802.29,1650,2149,339,441.52,16,20.84,166.71,3413.65
7,29.46,18,75.75,36,151.5,162,681.73,368,1548.63,1249,5256.07,98,412.41,10,42.08,938.43,7259.18
1,2.36,8,18.87,234,552.06,170,401.07,1051,2479.53,3886,9167.91,842,1986.46,7,16.51,974.36,13650.41
0,0,12,30.94,57,146.96,171,440.88,422,1088.02,1187,3060.38,105,270.72,21,54.14,618.78,4473.26
0,0,1,3.29,25,82.37,36,118.61,125,411.85,481,1584.79,71,233.93,10,32.95,204.28,2263.52
6,7.11,90,106.61,223,264.17,224,265.35,1142,1352.82,2800,3316.91,283,335.24,136,161.11,643.24,5166.08
0,0,24,90.21,13,48.86,59,221.77,208,781.84,1008,3788.9,50,187.94,7,26.31,360.85,4784.99
0,0,6,42.76,11,78.4,77,548.78,111,791.11,486,3463.76,50,356.35,3,21.38,669.95,4632.6
0,0,nan,nan,64,72.53,240,272,486,550.8,2193,2485.41,295,334.33,12,13.6,nan,3384.14
2,3.77,8,15.07,52,97.95,32,60.28,239,450.19,1646,3100.45,231,435.12,1,1.88,177.06,3987.64
1,3.45,8,27.64,9,31.09,37,127.82,110,380.02,410,1416.43,35,120.91,4,13.82,190.01,1931.18
4,10.48,14,36.68,164,429.62,132,345.79,448,1173.6,605,1584.89,271,709.93,9,23.58,822.57,3492
0,0,11,27.15,32,78.99,196,483.83,368,908.42,1429,3527.52,110,271.54,48,118.49,589.98,4825.97
0,0,16,35.02,23,50.34,47,102.87,300,656.6,1148,2512.58,103,225.43,4,8.75,188.22,3403.37
1,2.96,nan,nan,1,2.96,27,80.03,120,355.69,717,2125.26,63,186.74,20,59.28,nan,2726.98
0,0,1,5.05,1,5.05,28,141.48,99,500.23,656,3314.64,17,85.9,2,10.11,151.58,3910.87
0,0,nan,nan,9,71.17,27,213.52,94,743.38,467,3693.16,8,63.27,3,23.72,nan,4523.53
0,0,0,0,14,81.62,11,64.13,180,1049.44,624,3638.06,59,343.98,4,23.32,145.76,5054.8
10,13.4,73,97.8,198,265.26,341,456.84,1317,1764.37,3669,4915.33,539,722.09,22,29.47,833.29,7431.27
62,25.42,204,83.66,1428,585.59,1075,440.83,3732,1530.41,13535,5550.38,2173,891.1,135,55.36,1135.5,8027.25
121,44.69,297,109.7,1706,630.15,4554,1682.13,6628,2448.21,14926,5513.28,3544,1309.06,215,79.42,2466.68,9349.97
4,32.63,3,24.47,30,244.74,55,448.69,271,2210.8,677,5522.92,44,358.95,3,24.47,750.53,8117.15
1,2.37,22,52.11,15,35.53,40,94.75,214,506.93,1033,2447,90,213.19,6,14.21,184.77,3181.33
60,45.09,72,54.11,1560,1172.43,848,637.32,3653,2745.44,3820,2870.95,3586,2695.09,192,144.3,1908.96,8455.77
0,0,1,7.82,1,7.82,5,39.11,72,563.12,631,4935.09,7,54.75,0,0,54.75,5552.95
0,0,nan,nan,3,16.87,7,39.35,71,399.15,413,2321.79,25,140.54,2,11.24,nan,2872.72
0,0,nan,nan,18,153.94,12,102.63,80,684.17,577,4934.58,42,359.19,3,25.66,nan,6003.59
0,0,5,23.05,14,64.54,60,276.61,203,935.87,838,3863.35,101,465.63,7,32.27,364.21,5297.13
0,0,3,22.93,4,30.57,9,68.78,125,955.29,686,5242.64,16,122.28,nan,nan,122.28,nan
0,0,1,7.93,0,0,1,7.93,53,420.27,348,2759.5,7,55.51,nan,nan,15.86,nan
1,2.9,3,8.69,8,23.18,39,113.01,164,475.24,1188,3442.58,73,211.54,0,0,147.79,4129.36
0,0,nan,nan,2,11.08,28,155.12,82,454.29,585,3241,39,216.07,3,16.62,nan,3927.98
2,16.7,nan,nan,24,200.38,256,2137.43,251,2095.68,725,6053.27,148,1235.7,0,0,nan,9384.65
6,18.74,11,34.36,205,640.26,316,986.94,1046,3266.91,2529,7898.68,412,1286.78,0,0,1680.3,12452.37
0,0,1,5.99,4,23.94,9,53.88,29,173.6,405,2424.42,12,71.83,1,5.99,83.81,2675.85
4,11.7,22,64.33,92,269.01,109,318.72,424,1239.8,1677,4903.65,364,1064.36,7,20.47,663.76,7228.28
8,9.32,53,61.77,129,150.34,270,314.66,859,1001.07,3141,3660.5,312,363.6,33,38.46,536.08,5063.63
1,6.07,1,6.07,7,42.51,8,48.58,43,261.14,270,1639.74,122,740.92,0,0,103.24,2641.81
5,5.81,44,51.13,159,184.76,463,538.02,938,1089.99,3317,3854.47,226,262.62,18,20.92,779.72,5227.99
18,58.12,nan,nan,368,1188.25,190,613.5,840,2712.3,1371,4426.86,897,2896.35,12,38.75,nan,10074.27
10,18.26,24,43.82,78,142.41,99,180.75,388,708.38,1622,2961.31,82,149.71,17,31.04,385.23,3850.44
0,0,8,47.01,2,11.75,4,23.5,177,1040.01,689,4048.42,11,64.63,0,0,82.26,5153.06
1,3.43,3,10.29,12,41.15,53,181.74,159,545.21,239,819.53,44,150.88,8,27.43,236.6,1543.05
0,0,6,50,10,83.33,70,583.28,123,1024.91,446,3716.36,57,474.96,2,16.67,716.61,5232.9
15,33.82,18,40.58,209,471.17,133,299.83,1259,2838.27,2314,5216.65,533,1201.59,16,36.07,845.39,9292.57
0,0,2,6.01,16,48.08,50,150.24,181,543.85,721,2166.4,35,105.17,nan,nan,204.32,nan
0,0,0,0,0,0,2,17.24,20,172.44,54,465.6,4,34.49,nan,nan,17.24,nan
0,0,5,12.6,65,163.78,48,120.94,301,758.42,795,2003.12,450,1133.84,1,2.52,297.32,3897.9
1,2.47,18,44.54,18,44.54,21,51.96,247,611.16,1306,3231.47,87,215.27,16,39.59,143.51,4097.49
0,0,0,0,4,25.25,4,25.25,33,208.28,203,1281.24,19,119.92,0,0,50.49,1609.44
1,1.77,8,14.19,72,127.73,187,331.75,372,659.96,1379,2446.47,352,624.48,4,7.1,475.46,3738
0,0,1,5.6,1,5.6,5,28.01,62,347.32,134,750.66,15,84.03,11,61.62,39.21,1243.63
4,14.5,8,28.99,62,224.71,240,869.85,569,2062.27,2009,7281.36,135,489.29,3,10.87,1138.05,9843.79
8,18.76,11,25.79,214,501.82,327,766.8,669,1568.77,562,1317.86,393,921.56,10,23.45,1313.17,3831.63
6,18.6,8,24.8,53,164.31,190,589.04,465,1441.59,1418,4396.08,147,455.73,5,15.5,796.75,6308.9
0,0,2,8.71,6,26.12,14,60.94,87,378.69,324,1410.29,29,126.23,0,0,95.76,1915.21
1,7.89,nan,nan,1,7.89,10,78.91,40,315.66,492,3882.58,16,126.26,4,31.57,nan,4356.06
0,0,2,15.08,10,75.42,16,120.67,180,1357.57,711,5362.4,54,407.27,15,113.13,211.18,7240.37
1,3.51,4,14.02,17,59.59,45,157.73,99,347,518,1815.63,39,136.7,5,17.53,234.84,2316.86
